utt_id,session,start_time,end_time,duration,quality_codes,flags,category,split
tr-005_00034,tr-005,275.89,282.405,6.515,Good,TMC,spanish_only,train
tr-010_02690,tr-010,2092,2099.29,7.29,Good,,mixed,dev
tr-011_03208,tr-011,2684.969,2688.573,3.604,MTS,TMC,spanish_only,
tr-006_00644,tr-006,1112.4,1119.12,6.72,Good,TMC,mixed,train
tr-005_00307,tr-005,2419.601,2424.786,5.185,CRT-A,"TMC,NSY",spanish_only,train
tr-005_00068,tr-005,497.095,502.405,5.31,Good,TMC,spanish_only,train
tr-006_00611,tr-006,904.94,909.65,4.71,Good,,spanish_only,train
tr-008_01754,tr-008,1557.856,1562.471,4.615,Good,,spanish_only,train
tr-010_02635,tr-010,1683.952,1688.53,4.578,Good,,spanish_only,train
tr-008_01676,tr-008,959.731,964.23,4.499,"MTS,CRT-A",TMC,spanish_only,
tr-009_02252,tr-009,2354.66,2360.42,5.76,MTS,NSY,mixed,
tr-006_00600,tr-006,862.95,867.28,4.33,Good,TMC,mixed,train
tr-006_00735,tr-006,1836.33,1842.27,5.94,Good,TMC,spanish_only,train
tr-009_02320,tr-009,2863.06,2867.282,4.222,CRT-A,,spanish_only,train
tr-005_00088,tr-005,657.285,664.945,7.66,Good,,spanish_only,dev
tr-006_00512,tr-006,377.81,381.93,4.12,Good,TMC,spanish_only,train
tr-006_00470,tr-006,99.505,103.585,4.08,Good,TMC,spanish_only,dev
tr-010_02653,tr-010,1823.264,1827.225,3.961,Good,,spanish_only,train
tr-009_02210,tr-009,2001.865,2004.365,2.5,MTS,NCT,spanish_only,
tr-006_00631,tr-006,1019.905,1023.805,3.9,CRT-A,TMC,spanish_only,train
tr-005_00287,tr-005,2215.906,2219.706,3.8,Good,TMC,spanish_only,train
tr-011_03070,tr-011,1615.739,1621.574,5.835,"MTS,CRT-D",BLK,spanish_only,
tr-011_02887,tr-011,325.619,329.738,4.119,Good,,spanish_only,train
tr-006_00604,tr-006,880.55,886.94,6.39,Good,TMC,spanish_only,train
tr-011_03234,tr-011,2891.696,2895.358,3.662,CRT-D,BLK,spanish_only,train
tr-008_01610,tr-008,508.965,516,7.035,Good,,spanish_only,train
tr-005_00103,tr-005,795.835,803.53,7.695,"MTS,CRT-D",,mixed,
tr-006_01005,tr-006,3335.33,3342.205,6.875,Good,TMC,spanish_only,train
tr-005_00064,tr-005,475.15,483.445,8.295,Good,"TMC,NSY",spanish_only,train
tr-010_02686,tr-010,2072.175,2079.3,7.125,Good,,spanish_only,dev
tr-006_00476,tr-006,157.815,162.965,5.15,Good,TMC,mixed,train
tr-011_03097,tr-011,1852.53,1857.709,5.179,Good,TMC,mixed,train
tr-011_03011,tr-011,1195.199,1200.189,4.99,Good,,spanish_only,train
tr-010_02560,tr-010,1177.073,1181.898,4.825,Good,,spanish_only,train
tr-006_00700,tr-006,1605.63,1611.14,5.51,Good,TMC,spanish_only,train
tr-007_01458,tr-007,3020.572,3025.232,4.66,Good,TMC,spanish_only,train
tr-006_00759,tr-006,1986.94,1991.5,4.56,Good,NSY,spanish_only,train
tr-010_02797,tr-010,2950.91,2955.45,4.54,CRT-A,"NSY,TMC",spanish_only,test
tr-006_00490,tr-006,238.117,242.592,4.475,Good,TMC,spanish_only,train
tr-007_01483,tr-007,3287.479,3293.334,5.855,"CRT-D,CRT-A",BLK,spanish_only,train
tr-005_00091,tr-005,720.66,724.96,4.3,"CRT-D,CRT-A",TMC,spanish_only,train
tr-006_00705,tr-006,1624.72,1629,4.28,Good,TMC,mixed,train
tr-010_02704,tr-010,2201.75,2207.95,6.2,Good,,spanish_only,train
tr-006_00677,tr-006,1423.752,1427.597,3.845,Good,NSY,spanish_only,train
tr-006_00769,tr-006,2036.54,2043.04,6.5,Good,TMC,spanish_only,train
tr-006_00511,tr-006,372.54,377.62,5.08,Good,TMC,spanish_only,train
tr-006_00521,tr-006,416.555,421.755,5.2,CRT-A,TMC,spanish_only,train
tr-007_01219,tr-007,1149.975,1155.325,5.35,Good,,mixed,train
tr-005_00023,tr-005,197.22,200.93,3.71,Good,TMC,spanish_only,train
tr-011_02845,tr-011,0,4.69,4.69,Good,TMC,spanish_only,train
tr-006_00938,tr-006,2993.435,2997.095,3.66,CRT-A,TMC,spanish_only,train
tr-008_01665,tr-008,894.108,899.714,5.606,CRT-A,TMC,spanish_only,train
tr-006_00685,tr-006,1479.227,1482.847,3.62,Good,TMC,spanish_only,train
tr-011_02880,tr-011,294.604,300.437,5.833,CRT-A,NSY,spanish_only,train
tr-011_03205,tr-011,2669.512,2673.053,3.541,Good,TMC,spanish_only,train
tr-010_02836,tr-010,3239.286,3247.086,7.8,CRT-D,BLK,spanish_only,train
tr-011_03122,tr-011,2091.741,2095.128,3.387,CRT-A,,mixed,train
tr-005_00052,tr-005,406.505,412.755,6.25,MTS,,spanish_only,
tr-010_02815,tr-010,3089.306,3096.012,6.706,Good,,spanish_only,test
tr-009_02239,tr-009,2279.57,2286.48,6.91,EXC,NCT,,
tr-011_02934,tr-011,679.334,684.549,5.215,MTS,,mixed,
tr-007_01320,tr-007,2063.408,2068.308,4.9,Good,TMC,spanish_only,train
tr-008_01613,tr-008,539.89,545.43,5.54,Good,,spanish_only,train
tr-011_02914,tr-011,515.063,519.657,4.594,CRT-A,TMC,spanish_only,train
tr-005_00273,tr-005,2136.621,2141.031,4.41,Good,TMC,spanish_only,train
tr-010_02795,tr-010,2920.18,2924.542,4.362,CRT-A,TMC,spanish_only,train
tr-009_02392,tr-009,3676.515,3684.191,7.676,MTS,TMC,spanish_only,
tr-006_00548,tr-006,573.87,579.97,6.1,Good,TMC,spanish_only,train
tr-007_01344,tr-007,2209.548,2213.648,4.1,Good,,spanish_only,train
tr-005_00233,tr-005,1879.996,1883.826,3.83,Good,TMC,spanish_only,train
tr-011_03284,tr-011,3221.762,3225.1,3.338,EXC,NCT,,
tr-009_02298,tr-009,2692.32,2700.24,7.92,CRT-A,TMC,mixed,train
tr-011_02883,tr-011,307.427,312.608,5.181,CRT-D,BLK,spanish_only,train
tr-011_03142,tr-011,2231.718,2236.709,4.991,Good,TMC,spanish_only,train
tr-011_03021,tr-011,1247.784,1253.184,5.4,Good,,spanish_only,test
tr-010_02703,tr-010,2195.462,2200.99,5.528,Good,TMC,spanish_only,test
tr-011_02922,tr-011,569.942,573.332,3.39,"MTS,CRT-A",,mixed,
tr-009_02202,tr-009,1945.051,1951.029,5.978,Good,,spanish_only,test
tr-011_03065,tr-011,1551.846,1555.974,4.128,MTS,TMC,spanish_only,
tr-011_02882,tr-011,303.142,306.292,3.15,Good,,spanish_only,train
tr-011_03260,tr-011,3054.363,3057.493,3.13,Good,TMC,spanish_only,dev
tr-011_02994,tr-011,1065.976,1069.834,3.858,MTS,TMC,spanish_only,
tr-009_02172,tr-009,1659.94,1666.57,6.63,MTS,,spanish_only,
tr-009_02241,tr-009,2295.4,2302.5,7.1,Good,TMC,spanish_only,train
tr-006_00834,tr-006,2429.5,2436.93,7.43,CRT-A,TMC,spanish_only,train
tr-010_02802,tr-010,2995.965,3001.035,5.07,Good,,spanish_only,train
tr-009_02195,tr-009,1906.476,1911.376,4.9,MTS,TMC,spanish_only,
tr-009_02187,tr-009,1802.834,1807.337,4.503,MTS,TMC,spanish_only,
tr-007_01358,tr-007,2298.003,2302.343,4.34,CRT-A,TMC,spanish_only,train
tr-010_02574,tr-010,1241.958,1246.198,4.24,Good,,mixed,train
tr-006_00500,tr-006,295.21,299.41,4.2,Good,TMC,spanish_only,train
tr-010_02688,tr-010,2082.725,2086.915,4.19,Good,TMC,spanish_only,dev
tr-011_02993,tr-011,1061.474,1065.619,4.145,CRT-D,BLK,spanish_only,train
tr-009_02306,tr-009,2766.791,2776.26,9.469,MTS,,spanish_only,
tr-007_01540,tr-007,3707.409,3711.319,3.91,CRT-D,BLK,spanish_only,train
tr-009_02227,tr-009,2172.121,2175.916,3.795,MTS,,spanish_only,
tr-009_02262,tr-009,2446.099,2449.88,3.781,CRT-A,,spanish_only,train
tr-006_00555,tr-006,619.92,623.56,3.64,Good,TMC,spanish_only,train
tr-010_02620,tr-010,1538.965,1542.535,3.57,CRT-D,"BLK,TMC",mixed,dev
tr-009_02256,tr-009,2393.861,2397.349,3.488,Good,TMC,spanish_only,train
tr-011_02968,tr-011,889.919,893.334,3.415,Good,TMC,spanish_only,train
tr-011_02967,tr-011,885.284,888.684,3.4,Good,TMC,spanish_only,dev
tr-006_00861,tr-006,2575.98,2581.1,5.12,CRT-A,,mixed,train
tr-011_02897,tr-011,367.427,372.437,5.01,MTS,TMC,spanish_only,
tr-006_01060,tr-006,3691.01,3695.8,4.79,Good,TMC,spanish_only,train
tr-009_02152,tr-009,1449.002,1453.622,4.62,Good,TMC,spanish_only,train
tr-007_01369,tr-007,2410.318,2415.968,5.65,Good,TMC,spanish_only,train
tr-006_00562,tr-006,642.81,648.7,5.89,CRT-A,TMC,spanish_only,train
tr-011_03100,tr-011,1902.539,1906.664,4.125,"CRT-D,CRT-A,MTS",TMC,mixed,
tr-011_03174,tr-011,2428.398,2434.564,6.166,EXC,,,
tr-006_01022,tr-006,3463.515,3466.475,2.96,CRT-A,TMC,mixed,dev
tr-006_00606,tr-006,889.96,892.84,2.88,Good,TMC,spanish_only,train
tr-011_03140,tr-011,2223.719,2226.565,2.846,Good,TMC,spanish_only,train
tr-005_00417,tr-005,3380.656,3387.33,6.674,Good,TMC,spanish_only,train
tr-005_00288,tr-005,2220.301,2226.996,6.695,Good,TMC,spanish_only,dev
tr-011_03082,tr-011,1716.635,1719.985,3.35,CRT-D,TMC,mixed,train
tr-006_00828,tr-006,2401.93,2409.695,7.765,Good,TMC,spanish_only,train
tr-011_03191,tr-011,2603.215,2608.297,5.082,Good,,spanish_only,dev
tr-008_01581,tr-008,294.759,299.738,4.979,Good,TMC,spanish_only,train
tr-005_00290,tr-005,2231.011,2236.441,5.43,CRT-A,TMC,spanish_only,train
tr-006_00979,tr-006,3209.185,3211.955,2.77,Good,TMC,mixed,dev
tr-009_02162,tr-009,1544.72,1547.367,2.647,Good,TMC,spanish_only,train
tr-006_00975,tr-006,3194.46,3197.01,2.55,Good,TMC,jehe'a,train
tr-007_01165,tr-007,614.525,616.975,2.45,Good,,mixed,train
tr-011_02899,tr-011,377.282,379.677,2.395,Good,TMC,spanish_only,train
tr-008_01591,tr-008,380.878,383.198,2.32,Good,TMC,mixed,train
tr-009_02278,tr-009,2566.676,2568.717,2.041,Good,TMC,jehe'a,train
tr-008_01717,tr-008,1310.48,1323.833,13.353,Good,TMC,mixed,train
tr-008_01927,tr-008,2973.246,2978.623,5.377,Good,TMC,jehe'a,train
tr-005_00249,tr-005,1965.216,1969.841,4.625,EXC,BLK,,
tr-007_01460,tr-007,3036.112,3040.602,4.49,Good,SPL,jehe'a,dev
tr-005_00001,tr-005,14.92,35.14,20.22,EXC,NCT,,
tr-008_01860,tr-008,2427.687,2431.884,4.197,Good,"TMC,SPL",mixed,train
tr-010_02431,tr-010,261.856,265.948,4.092,Good,TMC,mixed,dev
tr-008_01890,tr-008,2651.813,2655.644,3.831,Good,SPL,jehe'a,train
tr-010_02471,tr-010,588.583,592.348,3.765,CRT-A,"TMC,SPL",jehe'a,train
tr-010_02439,tr-010,329.578,333.088,3.51,Good,"TMC,SPL",mixed,train
tr-007_01532,tr-007,3640.954,3644.214,3.26,Good,TMC,mixed,train
tr-010_02502,tr-010,779.343,782.498,3.155,Good,"TMC,SPL",jehe'a,train
tr-010_02530,tr-010,956.42,959.518,3.098,Good,"TMC,SPL",mixed,train
tr-008_01929,tr-008,2983.704,2986.693,2.989,Good,,mixed,train
tr-008_01746,tr-008,1511.01,1513.86,2.85,Good,"TMC,SPL",mixed,train
tr-006_00897,tr-006,2780.185,2782.955,2.77,Good,TMC,mixed,test
tr-010_02441,tr-010,338.518,341.288,2.77,Good,"TMC,SPL",mixed,train
tr-009_02197,tr-009,1913.641,1916.391,2.75,Good,TMC,mixed,dev
tr-008_01781,tr-008,1762.897,1765.567,2.67,CRT-D,TMC,mixed,train
tr-006_01016,tr-006,3421.74,3424.31,2.57,Good,NSY,mixed,dev
tr-006_00749,tr-006,1942.58,1945.11,2.53,Good,TMC,mixed,train
tr-011_02874,tr-011,252.703,255.206,2.503,Good,,spanish_only,train
tr-005_00055,tr-005,429.59,432.05,2.46,MTS,TMC,mixed,
tr-008_01721,tr-008,1339.888,1342.283,2.395,EXC,BLK,,
tr-006_00956,tr-006,3101.63,3103.89,2.26,Good,TMC,mixed,train
tr-006_00679,tr-006,1430.482,1443.467,12.985,Good,TMC,mixed,train
tr-009_02362,tr-009,3315.055,3317.13,2.075,Good,"TMC,SPL",mixed,train
tr-010_02457,tr-010,460.833,479.718,18.885,CRT-D,"BLK,SPL",jehe'a,train
tr-006_00662,tr-006,1280.425,1295.895,15.47,Good,TMC,mixed,train
tr-009_01997,tr-009,20.555,25.952,5.397,MTS,NSY,jehe'a,
tr-010_02522,tr-010,900.958,905.748,4.79,MTS,SPL,mixed,
tr-010_02428,tr-010,222.413,226.93,4.517,MTS,SPL,jehe'a,
tr-008_01847,tr-008,2314.795,2319.037,4.242,Good,SPL,mixed,test
tr-010_02394,tr-010,1.81,5.92,4.11,Good,NSY,spanish_only,dev
tr-008_01863,tr-008,2458.514,2462.256,3.742,Good,SPL,mixed,test
tr-007_01505,tr-007,3420.359,3423.949,3.59,CRT-D,BLK,jehe'a,train
tr-009_02022,tr-009,206.757,210.234,3.477,Good,"NSY,SPL",mixed,train
tr-007_01242,tr-007,1285.205,1288.645,3.44,Good,,mixed,train
tr-008_01843,tr-008,2301.48,2304.876,3.396,Good,SPL,jehe'a,train
tr-008_01776,tr-008,1717.326,1720.689,3.363,Good,SPL,mixed,dev
tr-008_01889,tr-008,2647.659,2650.993,3.334,Good,TMC,jehe'a,train
tr-007_01285,tr-007,1719.76,1723.053,3.293,"CRT-D,MTS","BLK,NSY",spanish_only,
tr-008_01855,tr-008,2371.338,2374.598,3.26,Good,SPL,mixed,train
tr-008_01872,tr-008,2546.31,2549.536,3.226,Good,SPL,jehe'a,train
tr-006_01063,tr-006,3709.436,3712.491,3.055,Good,"NSY,TMC",mixed,train
tr-010_02548,tr-010,1081.248,1084.25,3.002,Good,"TMC,SPL",mixed,train
tr-010_02517,tr-010,881.608,884.523,2.915,Good,SPL,jehe'a,train
tr-011_03285,tr-011,3226.419,3229.328,2.909,MTS,NSY,spanish_only,
tr-009_02028,tr-009,250.185,253.07,2.885,Good,TMC,mixed,test
tr-007_01228,tr-007,1216.925,1219.725,2.8,Good,NSY,jehe'a,train
tr-010_02413,tr-010,128.816,131.584,2.768,Good,,jehe'a,train
tr-005_00153,tr-005,1244.695,1247.41,2.715,Good,,mixed,train
tr-005_00166,tr-005,1317.835,1320.535,2.7,MTS,TMC,mixed,
tr-007_01420,tr-007,2769.482,2772.132,2.65,Good,TMC,jehe'a,train
tr-010_02500,tr-010,773.4,776.04,2.64,Good,NSY,mixed,train
tr-008_01778,tr-008,1736.188,1738.786,2.598,CRT-D,"SPL,NSY,BLK",mixed,train
tr-010_02487,tr-010,667.46,669.978,2.518,Good,SPL,mixed,train
tr-008_01845,tr-008,2308.927,2311.414,2.487,Good,TMC,mixed,dev
tr-007_01159,tr-007,559.325,561.745,2.42,CRT-D,"SPL,BLK",mixed,train
tr-010_02547,tr-010,1077.848,1080.238,2.39,Good,"TMC,SPL",mixed,train
tr-008_01938,tr-008,3029.778,3032.163,2.385,Good,SPL,mixed,train
tr-007_01302,tr-007,1865.653,1867.973,2.32,Good,SPL,mixed,train
tr-011_02870,tr-011,199.542,201.838,2.296,EXC,,,
tr-008_01735,tr-008,1448.586,1450.866,2.28,Good,,mixed,dev
tr-006_01037,tr-006,3541.62,3543.81,2.19,Good,"TMC,SPL",mixed,train
tr-009_02070,tr-009,691.61,693.78,2.17,CRT-D,BLK,guarani_only,train
tr-009_02208,tr-009,1995.921,1998.081,2.16,CRT-A,TMC,mixed,train
tr-008_01988,tr-008,3381.387,3383.506,2.119,Good,"SPL,NSY",mixed,train
tr-007_01239,tr-007,1268.77,1270.84,2.07,Good,TMC,mixed,train
tr-008_01827,tr-008,2129.56,2131.56,2,CRT-A,TMC,mixed,train
tr-005_00156,tr-005,1256.93,1273.155,16.225,EXC,"NSY,NCT",,
tr-009_02341,tr-009,3119.895,3124.48,4.585,Good,TMC,jehe'a,train
tr-009_02094,tr-009,943.42,947.665,4.245,Good,"SPL,NSY",mixed,train
tr-006_01010,tr-006,3381.58,3385.35,3.77,Good,"SPL,NSY",mixed,train
tr-007_01449,tr-007,2972.497,2976.092,3.595,MTS,NSY,mixed,
tr-009_02312,tr-009,2804.333,2807.816,3.483,Good,NSY,spanish_only,train
tr-009_02007,tr-009,110.248,113.614,3.366,Good,"SPL,NSY",mixed,test
tr-008_01741,tr-008,1489.67,1492.983,3.313,Good,SPL,mixed,train
tr-009_02209,tr-009,1998.475,2001.721,3.246,Good,TMC,spanish_only,dev
tr-008_01802,tr-008,1957.842,1961.033,3.191,MTS,"BCO,SPL",jehe'a,
tr-005_00041,tr-005,330.08,333.11,3.03,Good,,mixed,train
tr-008_01666,tr-008,899.985,908.567,8.582,MTS,"BCO,TMC,NSY",jehe'a,
tr-007_01258,tr-007,1484.523,1487.473,2.95,CRT-D,BLK,mixed,train
tr-008_01956,tr-008,3168.7,3171.618,2.918,MTS,"TMC,SPL",mixed,
tr-010_02444,tr-010,347.908,350.813,2.905,MTS,TMC,mixed,
tr-008_01813,tr-008,2029.002,2031.756,2.754,Good,NSY,mixed,dev
tr-008_01743,tr-008,1497.788,1500.437,2.649,Good,SPL,mixed,train
tr-006_00893,tr-006,2763.245,2765.795,2.55,Good,,jehe'a,train
tr-006_00786,tr-006,2112.2,2114.67,2.47,Good,,mixed,train
tr-006_00659,tr-006,1267.135,1269.505,2.37,CRT-D,,spanish_only,train
tr-006_00976,tr-006,3197.45,3199.76,2.31,Good,TMC,mixed,train
tr-010_02759,tr-010,2606.588,2608.824,2.236,Good,,spanish_only,train
tr-005_00260,tr-005,2053.581,2055.721,2.14,Good,TMC,mixed,train
tr-008_01871,tr-008,2542.397,2544.53,2.133,Good,SPL,mixed,train
tr-010_02740,tr-010,2484.67,2486.79,2.12,EXC,TMC,,
tr-011_03194,tr-011,2618.427,2620.487,2.06,Good,,spanish_only,train
tr-005_00383,tr-005,3100.316,3102.361,2.045,EXC,BCO,,
tr-006_00863,tr-006,2587.855,2589.865,2.01,Good,SPL,mixed,train
tr-005_00054,tr-005,415.295,429.51,14.215,EXC,"BLK,TMC",,
tr-008_01856,tr-008,2376.004,2381.064,5.06,Good,SPL,jehe'a,train
tr-005_00376,tr-005,3066.616,3071.151,4.535,MTS,,jehe'a,
tr-008_01551,tr-008,27.684,31.852,4.168,Good,SPL,mixed,dev
tr-008_01976,tr-008,3314.437,3318.493,4.056,Good,,mixed,dev
tr-008_01877,tr-008,2583.053,2586.87,3.817,Good,SPL,mixed,train
tr-008_01816,tr-008,2072.276,2075.806,3.53,Good,"TMC,SPL",mixed,train
tr-006_00871,tr-006,2645.8,2649.185,3.385,Good,NSY,mixed,train
tr-007_01398,tr-007,2590.967,2594.277,3.31,Good,,mixed,test
tr-008_01891,tr-008,2656.418,2659.511,3.093,Good,,jehe'a,train
tr-006_00997,tr-006,3299.78,3302.77,2.99,Good,SPL,jehe'a,train
tr-006_00973,tr-006,3187.645,3190.605,2.96,Good,,mixed,train
tr-005_00085,tr-005,642.4,645.265,2.865,"MTS,CRT-D",,mixed,
tr-006_00996,tr-006,3296.518,3299.265,2.747,Good,TMC,mixed,test
tr-011_02848,tr-011,18.815,21.48,2.665,Good,TMC,mixed,train
tr-007_01529,tr-007,3621.134,3623.724,2.59,Good,,mixed,train
tr-006_00669,tr-006,1327.615,1330.165,2.55,Good,,spanish_only,train
tr-007_01523,tr-007,3561.294,3563.814,2.52,Good,,jehe'a,train
tr-010_02475,tr-010,603.028,605.458,2.43,Good,TMC,jehe'a,train
tr-010_02491,tr-010,688.375,690.79,2.415,Good,"TMC,SPL",jehe'a,train
tr-005_00010,tr-005,102.18,120.45,18.27,CRT-D,BCO,mixed,test
tr-010_02412,tr-010,126.478,128.816,2.338,Good,SPL,mixed,train
tr-006_00966,tr-006,3148.22,3150.525,2.305,Good,,mixed,dev
tr-010_02821,tr-010,3116.841,3119.136,2.295,Good,,spanish_only,train
tr-009_02355,tr-009,3239.547,3241.784,2.237,CRT-D,NSY,spanish_only,train
tr-009_02056,tr-009,552.62,554.855,2.235,Good,SPL,mixed,train
tr-005_00097,tr-005,772.205,774.335,2.13,Good,,mixed,train
tr-010_02496,tr-010,749.603,751.673,2.07,Good,SPL,mixed,train
tr-008_01947,tr-008,3080.264,3092.944,12.68,Good,SPL,jehe'a,train
tr-008_01820,tr-008,2094.61,2096.614,2.004,CRT-A,,mixed,train
tr-005_00411,tr-005,3354.181,3356.181,2,Good,TMC,mixed,train
tr-007_01476,tr-007,3237.734,3253.064,15.33,MTS,TMC,mixed,
tr-008_01811,tr-008,2020.449,2025.001,4.552,Good,SPL,mixed,train
tr-007_01249,tr-007,1326.25,1329.963,3.713,Good,,jehe'a,train
tr-008_01748,tr-008,1518.07,1521.397,3.327,Good,,jehe'a,train
tr-005_00313,tr-005,2447.881,2451.471,3.59,Good,TMC,guarani_only,train
tr-005_00354,tr-005,2870.071,2872.961,2.89,Good,,mixed,train
tr-005_00386,tr-005,3116.756,3119.906,3.15,EXC,"BCO,NCT",,
tr-005_00399,tr-005,3269.491,3272.081,2.59,Good,TMC,jehe'a,train
tr-005_00116,tr-005,971.075,973.49,2.415,Good,"TMC,SPL",jehe'a,train
tr-005_00404,tr-005,3308.196,3312.076,3.88,Good,TMC,jehe'a,train
tr-005_00400,tr-005,3272.421,3275.851,3.43,Good,TMC,jehe'a,train
tr-005_00216,tr-005,1776.576,1779.196,2.62,Good,TMC,mixed,train
tr-005_00094,tr-005,739.345,753.85,14.505,"CRT-D,MTS","BLK,NSY,TMC",jehe'a,
tr-005_00135,tr-005,1136.215,1139.95,3.735,EXC,BLK,,
tr-005_00375,tr-005,3063.726,3066.456,2.73,Good,TMC,mixed,train
tr-005_00204,tr-005,1672.376,1693.376,21,"CRT-A,MTS",,jehe'a,
tr-005_00200,tr-005,1636.455,1639.365,2.91,Good,,jehe'a,train
tr-005_00014,tr-005,157.485,160.04,2.555,Good,NSY,spanish_only,train
tr-005_00277,tr-005,2156.831,2158.941,2.11,CRT-D,TMC,mixed,train
tr-005_00310,tr-005,2432.201,2435.181,2.98,Good,,jehe'a,train
tr-005_00353,tr-005,2864.936,2867.611,2.675,CRT-D,TMC,mixed,train
tr-005_00334,tr-005,2721.651,2723.871,2.22,Good,,jehe'a,train
tr-005_00217,tr-005,1779.196,1781.526,2.33,Good,,mixed,train
tr-010_02507,tr-010,821.3,823.533,2.233,Good,,guarani_only,train
tr-010_02467,tr-010,540.223,542.253,2.03,Good,,jehe'a,train
tr-008_01878,tr-008,2587.563,2589.569,2.006,EXC,,,
tr-006_00998,tr-006,3303.015,3306.475,3.46,Good,,guarani_only,train
tr-007_01208,tr-007,1032.395,1035.245,2.85,Good,,guarani_only,test
tr-009_02064,tr-009,643.66,646.37,2.71,Good,,unknown,
tr-005_00207,tr-005,1701.386,1703.916,2.53,Good,,guarani_only,test
tr-009_02037,tr-009,352.97,355.364,2.394,Good,,guarani_only,train
tr-005_00028,tr-005,237.93,240.27,2.34,CRT-D,,spanish_only,dev
tr-005_00038,tr-005,294.62,296.94,2.32,EXC,,,
tr-010_02783,tr-010,2811.815,2814.125,2.31,Good,,mixed,train
tr-010_02787,tr-010,2855.035,2857.325,2.29,Good,,spanish_only,train
tr-009_02184,tr-009,1788.95,1791.22,2.27,Good,,spanish_only,train
tr-006_00477,tr-006,163.16,165.42,2.26,Good,,spanish_only,train
tr-011_02945,tr-011,757.51,759.714,2.204,Good,,spanish_only,train
tr-011_03231,tr-011,2844.28,2846.458,2.178,Good,,jehe'a,train
tr-006_00929,tr-006,2946.825,2948.985,2.16,Good,,spanish_only,train
tr-008_01893,tr-008,2677.656,2679.812,2.156,MTS,,spanish_only,
tr-011_03278,tr-011,3198.74,3200.861,2.121,Good,,spanish_only,train
tr-009_02222,tr-009,2142.553,2144.665,2.112,Good,,spanish_only,train
tr-007_01122,tr-007,237.355,239.465,2.11,Good,,spanish_only,train
tr-006_00542,tr-006,553.54,555.62,2.08,Good,NSY,spanish_only,train
tr-009_02288,tr-009,2649.86,2656.6,6.74,Good,NSY,spanish_only,train
tr-008_01657,tr-008,831.034,837.801,6.767,EXC,BLK,,
tr-007_01116,tr-007,217.695,219.695,2,Good,,spanish_only,dev
tr-008_01709,tr-008,1238.022,1245.647,7.625,Good,,spanish_only,train
tr-006_00462,tr-006,14.325,30.31,15.985,MTS,NSY,mixed,
tr-010_02612,tr-010,1497.013,1502.308,5.295,MTS,NSY,spanish_only,
tr-005_00167,tr-005,1321.55,1326.2,4.65,EXC,NSY,,
tr-006_01097,tr-006,3925.156,3931.035,5.879,EXC,NSY,,
tr-010_02627,tr-010,1608.925,1612.56,3.635,MTS,,spanish_only,
tr-009_02136,tr-009,1294.069,1297.407,3.338,Good,,spanish_only,train
tr-009_02287,tr-009,2646.42,2649.64,3.22,Good,,spanish_only,train
tr-010_02835,tr-010,3236.089,3239.286,3.197,CRT-D,BLK,spanish_only,train
tr-009_02181,tr-009,1774.73,1777.88,3.15,Good,,spanish_only,train
tr-008_01632,tr-008,647.567,650.687,3.12,Good,,spanish_only,train
tr-008_01691,tr-008,1073.24,1076.343,3.103,Good,,spanish_only,train
tr-005_00378,tr-005,3076.181,3079.231,3.05,EXC,,,
tr-010_02738,tr-010,2470.955,2473.965,3.01,CRT-A,,spanish_only,dev
tr-011_03062,tr-011,1532.43,1535.366,2.936,"MTS,CRT-D",,spanish_only,
tr-011_03042,tr-011,1362.792,1365.719,2.927,MTS,,spanish_only,
tr-005_00098,tr-005,774.455,777.365,2.91,EXC,BCO,,
tr-007_01522,tr-007,3557.904,3560.774,2.87,Good,,spanish_only,train
tr-010_02565,tr-010,1201.179,1204.01,2.831,Good,,spanish_only,train
tr-011_03143,tr-011,2238.13,2240.953,2.823,Good,,spanish_only,dev
tr-007_01491,tr-007,3345.169,3347.969,2.8,EXC,BCO,,
tr-011_03256,tr-011,3029.353,3031.8,2.447,EXC,NCT,,
tr-006_00853,tr-006,2534.39,2537.02,2.63,Good,,spanish_only,train
tr-009_02165,tr-009,1564.78,1567.365,2.585,Good,,spanish_only,train
tr-006_00543,tr-006,556.85,559.38,2.53,Good,,spanish_only,train
tr-005_00069,tr-005,502.735,505.245,2.51,Good,TMC,spanish_only,train
tr-011_03020,tr-011,1244.917,1247.405,2.488,Good,,spanish_only,train
tr-005_00274,tr-005,2141.411,2143.881,2.47,Good,,spanish_only,train
tr-011_02930,tr-011,663.869,666.321,2.452,Good,,spanish_only,train
tr-006_00968,tr-006,3155.23,3157.658,2.428,MTS,TMC,spanish_only,
tr-008_01604,tr-008,485.062,487.472,2.41,Good,,spanish_only,train
tr-011_03048,tr-011,1401.419,1403.824,2.405,CRT-D,,spanish_only,train
tr-011_03187,tr-011,2568.197,2570.554,2.357,EXC,,,
tr-008_01586,tr-008,318.957,321.297,2.34,EXC,,,
tr-007_01230,tr-007,1227.07,1229.39,2.32,Good,,spanish_only,train
tr-006_00559,tr-006,633.79,636.09,2.3,Good,,spanish_only,train
